microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.209,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.209,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.209,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.209,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,ping,N/A,Fallido
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,21,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,22,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.236,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,ping,N/A,Exitoso
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,21,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,22,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.96.96,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,ping,N/A,Exitoso
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,21,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,22,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.108,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,ping,N/A,Exitoso
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,21,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,22,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.201,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,ping,N/A,Exitoso
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,21,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,22,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.97.44,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,ping,N/A,Exitoso
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,21,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,22,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.111,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,ping,N/A,Exitoso
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,21,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,22,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.226,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,ping,N/A,Exitoso
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,21,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,22,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.228,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,ping,N/A,Fallido
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,21,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,22,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.98.60,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,ping,N/A,Exitoso
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,21,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,22,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.10,puerto,8010,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,ping,N/A,Exitoso
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,1521,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,21,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,22,Abierto
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,39001,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,39002,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,39003,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,39004,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,39005,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,47632,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,48000,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,6200,Cerrado
microservicios8,10.181.4.14,255.255.240.0,10.181.0.1,172.25.99.176,puerto,8010,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,ping,N/A,Exitoso
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,1521,Abierto
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,21,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,22,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,39001,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,39002,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,39003,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,39004,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,39005,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,47632,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,48000,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,6200,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.20,puerto,8010,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,ping,N/A,Exitoso
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,1521,Abierto
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,21,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,22,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,39001,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,39002,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,39003,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,39004,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,39005,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,47632,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,48000,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,6200,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.84.81,puerto,8010,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,ping,N/A,Exitoso
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,1521,Abierto
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,21,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,22,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,39001,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,39002,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,39003,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,39004,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,39005,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,47632,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,48000,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,6200,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.87.185,puerto,8010,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,ping,N/A,Fallido
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,1521,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,21,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,22,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,39001,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,39002,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,39003,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,39004,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,39005,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,47632,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,48000,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,6200,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.158,puerto,8010,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,ping,N/A,Exitoso
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,1521,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,21,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,22,Abierto
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,39001,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,39002,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,39003,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,39004,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,39005,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,47632,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,48000,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,6200,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.193,puerto,8010,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,ping,N/A,Exitoso
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,1521,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,21,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,22,Abierto
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,39001,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,39002,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,39003,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,39004,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,39005,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,47632,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,48000,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,6200,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.209,puerto,8010,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,ping,N/A,Fallido
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,1521,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,21,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,22,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39001,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39002,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39003,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39004,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,39005,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,47632,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,48000,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,6200,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.236,puerto,8010,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.96,ping,N/A,Exitoso
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.96,puerto,1521,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.96,puerto,21,Abierto
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.96,puerto,22,Abierto
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.96,puerto,39001,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.96,puerto,39002,Cerrado
microservicios9,10.181.4.15,255.255.240.0,10.181.0.1,172.25.96.96,puerto,39003,Cerrado
